key,source_csv,document,quoted,before,after,confidence,status
C4 (Main Forest) (corrected) / True · Sy_event_Q75,outputs/17_wtf_specific_yield/17_wtf_01_sy_estimates.csv,docs/report/text/Newborough_Methods_Supplement.md,0.324,"0.297 0.019 0.845 48 0.260 (corr) \[0.181,",\] 63 C5 (Coastal Forest) 0.412 0.023 0.86,high,proposed
C5 (Coastal Forest) (corrected) / True · Sy_event_median,outputs/17_wtf_specific_yield/17_wtf_01_sy_estimates.csv,report_edits/text/report12.md,0.321,rface shows no discontinuity at the cluster margins; C5\'s (,) sits at the upper edge but is constrained by the plausibil,high,proposed
C5 (Coastal Forest) (corrected) / True · Sy_event_median,outputs/17_wtf_specific_yield/17_wtf_01_sy_estimates.csv,report_edits/text/report9.md,0.321,"2008), the forested cluster medians fall to 0.259 (C4) and",(C5): C4 falls cleanly within the open dune range (0.210--0,high,proposed
C5 (Coastal Forest) (corrected) / True · Sy_event_median,outputs/17_wtf_specific_yield/17_wtf_01_sy_estimates.csv,docs/report/text/Newborough_Methods_Supplement.md,0.321,rr) C5 Coastal Forest 0.12 0.412,(corr) --------------------- ------------ ---------------,high,proposed
C5 (Coastal Forest) (corrected) / True · Sy_event_median,outputs/17_wtf_specific_yield/17_wtf_01_sy_estimates.csv,docs/papers/paper_1/text/Paper1.md,0.321,ings the cluster-level event medians down to 0.260 (C4) and,(C5): C4 falls cleanly into the open-dune range (0.210--0.3,high,proposed
C5 (Coastal Forest) (corrected) / True · Sy_event_median,outputs/17_wtf_specific_yield/17_wtf_01_sy_estimates.csv,docs/papers/paper_1/text/PAPER1_SI_methods.md,0.321,"the open-dune range of 0.210 to 0.327, and the C5 median of","sits at its upper edge, although the C5 estimate is constra",high,proposed
C5 (Coastal Forest) (corrected) / True · Sy_event_median,outputs/17_wtf_specific_yield/17_wtf_01_sy_estimates.csv,notes/reference/INTERCEPTION_TREATMENT.md,0.321,"-dune range and fall inside it once corrected (C4 0.260, C5",). **PET stays gross.** §S.12 gives the reason: Thornthwait,high,proposed
C5 (Coastal Forest) (corrected) / True · Sy_event_Q25,outputs/17_wtf_specific_yield/17_wtf_01_sy_estimates.csv,docs/report/text/Supplementary_Material.md,0.244,1 0.282 0.236 0.374 Yes CEH17 C5 40 0.310,0.400 Yes CEH19 C5 42 0.337 0.279 0.424 Y,high,proposed
C5 (Coastal Forest) (corrected) / True · Sy_event_Q25,outputs/17_wtf_specific_yield/17_wtf_01_sy_estimates.csv,docs/report/text/Newborough_Methods_Supplement.md,0.244,t) 0.412 0.023 0.863 50 0.321 (corr) \[,", 0.388\] 51 ----------------------- ------------- -----",high,proposed
C5 (Coastal Forest) (corrected) / True · Sy_event_Q75,outputs/17_wtf_specific_yield/17_wtf_01_sy_estimates.csv,docs/report/text/Newborough_Methods_Supplement.md,0.388,"0.412 0.023 0.863 50 0.321 (corr) \[0.244,",\] 51 ----------------------- ------------- ------- ----,high,proposed
transect_trend_mm_yr,outputs/38_coastal_transect/38_report_numbers.csv,report_edits/text/report10.md,-28.2,"model-free coast-to-inland transect (Section 4.10.4), whose",mm yr⁻¹ growth in the coast-minus-inland head difference is,high,proposed
transect_trend_mm_yr,outputs/38_coastal_transect/38_report_numbers.csv,docs/papers/paper_2/text/Hollingham_2026_Paper2_amended.md,-28.2,in which the coast-minus-inland head difference deepens at,"mm yr⁻¹ (95% CI \[−34.2, −22.0\]), within error of the netw",high,proposed
transect_trend_mm_yr,outputs/38_coastal_transect/38_report_numbers.csv,docs/papers/paper_1/text/Paper1.md,-28.2,"anchor NW4) against year, with the AR(1)-corrected trend of",mm/yr; this transect subset is distinct from the whole-netw,high,proposed
transect_trend_mm_yr,outputs/38_coastal_transect/38_report_numbers.csv,PIPELINE_README.md,-28.2,", `38_transect.csv`, `38_results.txt`. **Headline result:**","mm/yr (95% CI −34.2 to −22.0), consistent with Script 25's",high,proposed
transect_trend_mm_yr,outputs/38_coastal_transect/38_report_numbers.csv,docs/report/text/Newborough_Methods_Supplement.md,-28.16,*38_results.txt*. **Limitations and known caveats.** Trend,"mm yr⁻¹, 95 % CI \[−34.23, −21.98\], n = 14 --- sitting ess",high,proposed
transect_trend_ci_lo,outputs/38_coastal_transect/38_report_numbers.csv,PIPELINE_README.md,-34.2,`38_results.txt`. **Headline result:** −28.2 mm/yr (95% CI,"to −22.0), consistent with Script 25's modelled δ₀ (−31.3 m",high,proposed
transect_trend_ci_lo,outputs/38_coastal_transect/38_report_numbers.csv,docs/report/text/Newborough_Methods_Supplement.md,-34.23,"ations and known caveats.** Trend −28.16 mm yr⁻¹, 95 % CI \[",", −21.98\], n = 14 --- sitting essentially on the modelled δ",high,proposed
transect_trend_ci_hi,outputs/38_coastal_transect/38_report_numbers.csv,PIPELINE_README.md,-22.0,lts.txt`. **Headline result:** −28.2 mm/yr (95% CI −34.2 to,"), consistent with Script 25's modelled δ₀ (−31.3 mm/yr) fro",high,proposed
transect_trend_ci_hi,outputs/38_coastal_transect/38_report_numbers.csv,docs/report/text/Newborough_Methods_Supplement.md,-21.98,"nd known caveats.** Trend −28.16 mm yr⁻¹, 95 % CI \[−34.23,","\], n = 14 --- sitting essentially on the modelled δ₀ (−31.3",high,proposed
Elevation_m · C4_mean,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,report_edits/text/report9.md,10.6,ith zero overlap. Mean elevations differ significantly (C4:,"m, C5: 5.6 m; p \< 0.001), with a clean gap between 6.4 m a",high,proposed
Elevation_m · C4_mean,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,docs/papers/paper_1/text/Paper1.md,10.6,"0.80--1.38, with no overlap --- and on mean elevation (C4:","m, C5: 5.6 m; p = 0.0001), corresponding to the transition",high,proposed
Elevation_m · C4_max,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,report_edits/text/report9.md,14.4,"omment. CEH14, at the highest elevation in the forest zone (","m), has the highest β₂ in the network (****3.828****) --- e",high,proposed
Elevation_m · C4_max,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,docs/report/text/Supplementary_Material.md,14.4,"classified as C4, sits at the crest of the bedrock ridge at",m AOD with a mean water table head of 13.3 m AOD. The water,high,proposed
Elevation_m · C4_max,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,notes/reference/site_geography.md,14.4,closest to the ridge crest. CEH14 sits at the ridge crest (~,"m AOD ground elevation, ~13.3 m AOD mean head) and carries",high,proposed
Elevation_m · C4_max,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,docs/report/text/Newborough_Methods_Supplement.md,14.42,oss the network's 10.9 m spread of ground elevations (3.53--,mAOD). A flat base predicts a slope of 0 (optimal elevation,high,proposed
β₁_recharge · C4_min,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,docs/papers/paper_1/text/Paper1.md,2.07,--4.84 0.91--2.23 0.033--0.101 C4 Main Forest,--3.48 2.04--3.83 −0.021--0.040 C5 Coastal Forest,high,proposed
β₁_recharge · C4_max,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,docs/papers/paper_1/text/Paper1.md,3.48,0.91--2.23 0.033--0.101 C4 Main Forest 2.07--,2.04--3.83 −0.021--0.040 C5 Coastal Forest 2.06-,high,proposed
β₁_recharge · C5_mean,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,docs/papers/paper_2/text/Hollingham_2026_Paper2_amended.md,2.34,gher recharge sensitivity (β₁ = 3.53 against a C4 median of,"), consistent with a leaf-off canopy transmitting more winte",high,proposed
β₁_recharge · C5_mean,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,report_edits/text/report10.md,2.339,β₁ = 3.494 substantially exceeds the C4 per-well median of,"and the adjacent Corsican pine well CEH2 (β₁ = 2.759), cons",high,proposed
β₁_recharge · C5_min,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,docs/papers/paper_1/text/Paper1.md,2.06,-3.48 2.04--3.83 −0.021--0.040 C5 Coastal Forest,--2.75 0.80--1.38 0.038--0.057 ---------------------,high,proposed
β₁_recharge · C5_max,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,docs/papers/paper_1/text/Paper1.md,2.75,2.04--3.83 −0.021--0.040 C5 Coastal Forest 2.06--,0.80--1.38 0.038--0.057 --------------------- ------,high,proposed
β₂_atm_draw · C4_min,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,docs/papers/paper_1/text/Paper1.md,2.04,--2.23 0.033--0.101 C4 Main Forest 2.07--3.48,--3.83 −0.021--0.040 C5 Coastal Forest 2.06--2.75,high,proposed
β₂_atm_draw · C4_max,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,docs/papers/paper_1/text/Paper1.md,3.83,0.033--0.101 C4 Main Forest 2.07--3.48 2.04--,−0.021--0.040 C5 Coastal Forest 2.06--2.75 0.80-,high,proposed
β₂_atm_draw · C4_max,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,report_edits/text/report9.md,3.828,y in the forest zone where per-well β₂ ranges from 0.797 to,across the 14 C4 and C5 wells. Whether this variation track,high,proposed
β₂_atm_draw · C5_mean,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,report_edits/text/report9.md,1.13,the loss pathway. C5 Coastal Forest shows moderate β₂ (mean,"), lower than C4 despite also carrying pine canopy, possibly",high,proposed
β₂_atm_draw · C5_min,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,report_edits/text/report9.md,0.797,rticularly in the forest zone where per-well β₂ ranges from,to 3.828 across the 14 C4 and C5 wells. Whether this variat,high,proposed
β₂_atm_draw · C5_max,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,docs/papers/paper_1/text/Paper1.md,1.38,−0.021--0.040 C5 Coastal Forest 2.06--2.75 0.80--,0.038--0.057 --------------------- ------------ ------,high,proposed
Model_R² · C5_max,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,report_edits/text/report9.md,0.747,<0.001 Forest (C4) h_min = 0.00122·P_summer +,·h_max_winter − 1.470 0.916 0.007 \<0.001 Coas,high,proposed
Model_R² · C5_max,outputs/10c_forest_zone_analysis/10c_forest_zone_cluster_summary.csv,docs/report/text/Newborough_Methods_Supplement.md,0.747,"1's R² drops from 0.732 at lag 0 to 0.037 at lag 1, C2 from","to 0.137, C3 from 0.812 to 0.196, C4 from 0.722 to 0.416, C",high,proposed
β₁_recharge · r_vs_Elevation,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,report_edits/text/report9.md,0.192,nt β₁ shows no significant relationship with elevation (r =,", p = 0.512); Easting is the best single predictor (r = 0.57",high,proposed
β₁_recharge · r_vs_Elevation,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,docs/papers/paper_1/text/Paper1.md,0.192,------ ------------------ ---------------- β₁ recharge,(0.512) −0.512 (0.061) 0.579 (0.030) β₂ atm. dra,high,proposed
β₁_recharge · p_vs_Elevation,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,report_edits/text/report9.md,0.512,"no significant relationship with elevation (r = 0.192, p =","); Easting is the best single predictor (r = 0.579, p = 0.03",high,proposed
β₁_recharge · p_vs_Elevation,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,docs/papers/paper_1/text/Paper1.md,0.512,------------------ ---------------- β₁ recharge 0.192 (,) −0.512 (0.061) 0.579 (0.030) β₂ atm. draw 0.9,high,proposed
β₁_recharge · r_vs_Dist_from_ridge,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,report_edits/text/report9.md,-0.512,vs Easting r (p) β₁ (recharge) 0.192 (0.512),(0.061) 0.579 (0.030) β₂ (atm. draw) 0.983 (\<0,high,proposed
β₁_recharge · r_vs_Dist_from_ridge,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,docs/papers/paper_1/text/Paper1.md,-0.512,------ ---------------- β₁ recharge 0.192 (0.512),(0.061) 0.579 (0.030) β₂ atm. draw 0.983 (\<0.001),high,proposed
β₁_recharge · r_vs_Easting,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,report_edits/text/report9.md,0.579,".192, p = 0.512); Easting is the best single predictor (r =",", p = 0.030) but explains only 34% of variance. This elevati",high,proposed
β₁_recharge · r_vs_Easting,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,docs/papers/paper_1/text/Paper1.md,0.579,---- β₁ recharge 0.192 (0.512) −0.512 (0.061),(0.030) β₂ atm. draw 0.983 (\<0.001) −0.905 (\<0.001,high,proposed
β₂_atm_draw · r_vs_Elevation,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,report_edits/text/report9.md,0.983,c draw coefficient β₂ shows the strongest relationship (r =,", p \< 0.001; R² = 0.967), with higher-elevation wells on th",high,proposed
β₂_atm_draw · r_vs_Elevation,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,docs/papers/paper_1/text/Paper1.md,0.983,pheric draw β₂ is overwhelmingly governed by elevation (r =,", p \< 0.001; R² = 0.967): higher wells on the ridge return",high,proposed
β₃_drainage · r_vs_Elevation,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,report_edits/text/report9.md,-0.831,β₃ shows a significant but weaker elevation dependence (r =,", p \< 0.001; R² = 0.691), with distance from the ridge addi",high,proposed
β₃_drainage · r_vs_Elevation,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,docs/papers/paper_1/text/Paper1.md,-0.831,β₃ shows a weaker but significant elevation dependence (r =,", p \< 0.001), with distance from the ridge adding informati",high,proposed
β₃_drainage · r_vs_Dist_from_ridge,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,report_edits/text/report9.md,0.644,0.750 (0.002) β₃ (drainage) −0.831 (\<0.001),(0.013) −0.480 (0.082) ---------------- --------,high,proposed
β₃_drainage · r_vs_Dist_from_ridge,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,docs/papers/paper_1/text/Paper1.md,0.644,<0.001) 0.750 (0.002) β₃ drainage −0.831 (\<0.001),(0.013) −0.480 (0.082) -------------- --------------,high,proposed
β₃_drainage · r_vs_Easting,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,report_edits/text/report9.md,-0.480,₃ (drainage) −0.831 (\<0.001) 0.644 (0.013),(0.082) ---------------- -------------------- -----------,high,proposed
β₃_drainage · r_vs_Easting,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,docs/papers/paper_1/text/Paper1.md,-0.480,002) β₃ drainage −0.831 (\<0.001) 0.644 (0.013),(0.082) -------------- ------------------ ---------------,high,proposed
β₂_atm_draw · R2_elevation_only,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,report_edits/text/report9.md,0.967,"ows the strongest relationship (r = 0.983, p \< 0.001; R² =","), with higher-elevation wells on the ridge returning system",high,proposed
β₂_atm_draw · R2_elevation_only,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,docs/papers/paper_1/text/Paper1.md,0.967,"elmingly governed by elevation (r = 0.983, p \< 0.001; R² =",): higher wells on the ridge return systematically higher β₂,high,proposed
β₂_atm_draw · R2_elevation_plus_dist,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,report_edits/text/report9.md,0.967,"ows the strongest relationship (r = 0.983, p \< 0.001; R² =","), with higher-elevation wells on the ridge returning system",high,proposed
β₂_atm_draw · R2_elevation_plus_dist,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,docs/papers/paper_1/text/Paper1.md,0.967,"elmingly governed by elevation (r = 0.983, p \< 0.001; R² =",): higher wells on the ridge return systematically higher β₂,high,proposed
β₃_drainage · R2_elevation_only,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,report_edits/text/report9.md,0.691,"t weaker elevation dependence (r = −0.831, p \< 0.001; R² =","), with distance from the ridge adding meaningful informatio",high,proposed
β₃_drainage · R2_elevation_plus_dist,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,report_edits/text/report9.md,0.788,from the ridge adding meaningful information (combined R² =,): wells further from the ridge and at lower elevation drain,high,proposed
β₃_drainage · R2_elevation_plus_dist,outputs/10c_forest_zone_analysis/10c_forest_zone_correlations.csv,docs/papers/paper_1/text/Paper1.md,0.788,h distance from the ridge adding information (combined R² =,). Recharge β₁ shows no significant elevation relationship (,high,proposed
C3 (Western Residual) / 2080s · msl5_perturbed_window_mean_m,outputs/26b_van_willegen_msl_projections/26b_msl5_ukcp18_projection_summary.csv,docs/report/text/Newborough_Methods_Supplement.md,-0.703,sidual +0.637 +0.00096 −0.00097,0.888 20 C4 Main Forest +0.841,high,proposed
C4 (Main Forest) / 2050s · msl5_observed_window_mean_m,outputs/26b_van_willegen_msl_projections/26b_msl5_ukcp18_projection_summary.csv,report_edits/text/report9.md,-1.20,"5 m), SD16 dry slack (0.75--0.98 m), SD16-recoverable (0.98-","m), and beyond-recoverable (\>1.20 m). The two forest clust",high,proposed
C4 (Main Forest) / 2080s · msl5_observed_window_mean_m,outputs/26b_van_willegen_msl_projections/26b_msl5_ukcp18_projection_summary.csv,report_edits/text/report9.md,-1.20,"5 m), SD16 dry slack (0.75--0.98 m), SD16-recoverable (0.98-","m), and beyond-recoverable (\>1.20 m). The two forest clust",high,proposed
C5 (Coastal Forest) / 2050s · spring_delta_h_mean_m,outputs/26b_van_willegen_msl_projections/26b_msl5_ukcp18_projection_summary.csv,docs/report/text/Newborough_Methods_Supplement.md,-0.0118,"Fuzzy, and 3 as Spy: CEH4 (assigned C3, best-match C5, gap","), CEH21 (assigned C3, best-match C5, gap −0.0054), and NW13",high,proposed
C5 (Coastal Forest) / 2050s · msl5_shift_mean_m,outputs/26b_van_willegen_msl_projections/26b_msl5_ukcp18_projection_summary.csv,docs/report/text/Newborough_Methods_Supplement.md,-0.0118,"Fuzzy, and 3 as Spy: CEH4 (assigned C3, best-match C5, gap","), CEH21 (assigned C3, best-match C5, gap −0.0054), and NW13",high,proposed
1 external / Moran's I (C3 indicator) / C3 spatial autocorr · statistic,outputs/31_cluster_validation/31_validation_summary.csv,docs/report/text/Newborough_Methods_Supplement.md,0.637,−0.668 0.842 20 C3 Western Residual +,+0.00096 −0.00097 −0.703,high,proposed
1 external / ANOVA / Kruskal / distance to coast · statistic,outputs/31_cluster_validation/31_validation_summary.csv,docs/report/text/Supplementary_Material.md,0.629,C5 (Coastal Forest) 0.0489 -0.933 434 -0.676 -,47 Out of scope CEH3 Extended C5 (Coastal For,high,proposed
Pearson / ward / 5 · ARI_vs_canonical,outputs/31_cluster_validation/31_method_robustness_ari.csv,docs/report/text/Newborough_Methods_Supplement.md,1.000,"the control identical to the reference, whereupon it reads","with zero variance, and a control that cannot move is not a",high,proposed
Distance to coast (Caernarfon Bay) / dist_coast_m · eta2_separation,outputs/31_cluster_validation/31b_separation_vs_recoverability.csv,docs/report/text/Supplementary_Material.md,0.629,C5 (Coastal Forest) 0.0489 -0.933 434 -0.676 -,47 Out of scope CEH3 Extended C5 (Coastal For,high,proposed
ceh24 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report9.md,15.9,(Section 3.1.1) spans a median record length of 191 months (,"years), with individual cleaned series ranging from 139 to",high,proposed
ceh24 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report10.md,15.9,site --- 66 reference wells with a median record length of,"years, supplemented by 22 extended-network wells --- provid",high,proposed
ceh28 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report9.md,15.9,(Section 3.1.1) spans a median record length of 191 months (,"years), with individual cleaned series ranging from 139 to",high,proposed
ceh28 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report10.md,15.9,site --- 66 reference wells with a median record length of,"years, supplemented by 22 extended-network wells --- provid",high,proposed
ceh40 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report8.md,11.6,"unaffected by felling, same canopy cover; 306--428 m; 7.3--","years pre-felling). - **Coastal control:** CEH19, CEH17",high,proposed
ceh41 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report8.md,11.6,"unaffected by felling, same canopy cover; 306--428 m; 7.3--","years pre-felling). - **Coastal control:** CEH19, CEH17",high,proposed
ceh42 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report8.md,11.6,"unaffected by felling, same canopy cover; 306--428 m; 7.3--","years pre-felling). - **Coastal control:** CEH19, CEH17",high,proposed
d5 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report9.md,15.9,(Section 3.1.1) spans a median record length of 191 months (,"years), with individual cleaned series ranging from 139 to",high,proposed
d5 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report10.md,15.9,site --- 66 reference wells with a median record length of,"years, supplemented by 22 extended-network wells --- provid",high,proposed
d6 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report9.md,15.9,(Section 3.1.1) spans a median record length of 191 months (,"years), with individual cleaned series ranging from 139 to",high,proposed
d6 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report10.md,15.9,site --- 66 reference wells with a median record length of,"years, supplemented by 22 extended-network wells --- provid",high,proposed
d7 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report9.md,15.9,(Section 3.1.1) spans a median record length of 191 months (,"years), with individual cleaned series ranging from 139 to",high,proposed
d7 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report10.md,15.9,site --- 66 reference wells with a median record length of,"years, supplemented by 22 extended-network wells --- provid",high,proposed
d9 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report9.md,15.9,(Section 3.1.1) spans a median record length of 191 months (,"years), with individual cleaned series ranging from 139 to",high,proposed
d9 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report10.md,15.9,site --- 66 reference wells with a median record length of,"years, supplemented by 22 extended-network wells --- provid",high,proposed
d10 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report9.md,15.9,(Section 3.1.1) spans a median record length of 191 months (,"years), with individual cleaned series ranging from 139 to",high,proposed
d10 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report10.md,15.9,site --- 66 reference wells with a median record length of,"years, supplemented by 22 extended-network wells --- provid",high,proposed
d15 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report9.md,15.9,(Section 3.1.1) spans a median record length of 191 months (,"years), with individual cleaned series ranging from 139 to",high,proposed
d15 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report10.md,15.9,site --- 66 reference wells with a median record length of,"years, supplemented by 22 extended-network wells --- provid",high,proposed
d17 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report9.md,15.9,(Section 3.1.1) spans a median record length of 191 months (,"years), with individual cleaned series ranging from 139 to",high,proposed
d17 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report10.md,15.9,site --- 66 reference wells with a median record length of,"years, supplemented by 22 extended-network wells --- provid",high,proposed
d25 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report9.md,15.9,(Section 3.1.1) spans a median record length of 191 months (,"years), with individual cleaned series ranging from 139 to",high,proposed
d25 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report10.md,15.9,site --- 66 reference wells with a median record length of,"years, supplemented by 22 extended-network wells --- provid",high,proposed
d38 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report9.md,15.9,(Section 3.1.1) spans a median record length of 191 months (,"years), with individual cleaned series ranging from 139 to",high,proposed
d38 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report10.md,15.9,site --- 66 reference wells with a median record length of,"years, supplemented by 22 extended-network wells --- provid",high,proposed
d41 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report9.md,15.9,(Section 3.1.1) spans a median record length of 191 months (,"years), with individual cleaned series ranging from 139 to",high,proposed
d41 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report10.md,15.9,site --- 66 reference wells with a median record length of,"years, supplemented by 22 extended-network wells --- provid",high,proposed
t41a · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report9.md,15.9,(Section 3.1.1) spans a median record length of 191 months (,"years), with individual cleaned series ranging from 139 to",high,proposed
t41a · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report10.md,15.9,site --- 66 reference wells with a median record length of,"years, supplemented by 22 extended-network wells --- provid",high,proposed
t41b · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report9.md,15.9,(Section 3.1.1) spans a median record length of 191 months (,"years), with individual cleaned series ranging from 139 to",high,proposed
t41b · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report10.md,15.9,site --- 66 reference wells with a median record length of,"years, supplemented by 22 extended-network wells --- provid",high,proposed
t41c · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report9.md,15.9,(Section 3.1.1) spans a median record length of 191 months (,"years), with individual cleaned series ranging from 139 to",high,proposed
t41c · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report10.md,15.9,site --- 66 reference wells with a median record length of,"years, supplemented by 22 extended-network wells --- provid",high,proposed
t41d · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report9.md,15.9,(Section 3.1.1) spans a median record length of 191 months (,"years), with individual cleaned series ranging from 139 to",high,proposed
t41d · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report10.md,15.9,site --- 66 reference wells with a median record length of,"years, supplemented by 22 extended-network wells --- provid",high,proposed
d43 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report9.md,15.9,(Section 3.1.1) spans a median record length of 191 months (,"years), with individual cleaned series ranging from 139 to",high,proposed
d43 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report10.md,15.9,site --- 66 reference wells with a median record length of,"years, supplemented by 22 extended-network wells --- provid",high,proposed
d44 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report9.md,15.9,(Section 3.1.1) spans a median record length of 191 months (,"years), with individual cleaned series ranging from 139 to",high,proposed
d44 · obs_years,outputs/28_c3_detrend/28_c3_detrend.csv,report_edits/text/report10.md,15.9,site --- 66 reference wells with a median record length of,"years, supplemented by 22 extended-network wells --- provid",high,proposed
C1 · p_value,outputs/14_climate_projections/14_spring_trend_stats.csv,report_edits/text/report9.md,0.356,ncorrected median values range from 0.210 (C1 Lake Edge) to,"(C5 Coastal Forest), with broad interquartile ranges reflec",high,proposed
C1 · R2,outputs/14_climate_projections/14_summer_trend_stats.csv,notes/reference/wtf_interception_methodology.md,0.234,"ific yield (WTF cluster median, Table 3c): C1 = 0.223; C2 =",; C3 = 0.259; C4 = 0.227 (corrected) - Specific yield (WTF w,high,rejected
C2 · R2,outputs/14_climate_projections/14_summer_trend_stats.csv,docs/report/text/Supplementary_Material.md,0.162,60 0.288 0.211 0.352 D44 C2 49 0.218,0.315 D5 C2 49 0.274 0.202 0.341 D,high,rejected
C3 · p_value,outputs/14_climate_projections/14_summer_trend_stats.csv,docs/report/text/Newborough_Methods_Supplement.md,0.188,"Climate −36 \[−90, +17\]","C (WMC3) Forest +113 \[+42, +183\",high,rejected
