document,kind,key,page,pdf,pdf_built,n_matches
report,figure,24,133,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,25,134,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,26,135,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,27,137,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,28,138,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,29,140,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,30,143,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,31,144,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,32,144,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,33,149,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,34,150,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,35,151,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,36,154,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,37,157,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,38,159,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,39,159,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,40,164,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,41,165,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,42,166,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,43,167,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,44,174,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,45,175,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,46,176,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,47,177,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,48,179,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,49,183,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,50,184,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,51,185,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,52,188,docs/report/report.pdf,2026-09-26T03:00Z,2
report,figure,53,190,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,54,193,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,55,196,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,56,197,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,57,199,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,58,203,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,59,205,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,60,206,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,61,208,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,62,209,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,63,210,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,64,212,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,65,213,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,66,214,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,67,216,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,68,217,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,69,219,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,70,222,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,71,223,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,72,226,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,73,228,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,74,229,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,75,232,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,76,233,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,77,236,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,79,290,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,80,306,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,81,310,docs/report/report.pdf,2026-09-26T03:00Z,1
report,figure,82,313,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,1,96,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,2,104,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,3,107,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,4,107,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,5,108,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,6,109,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,7,110,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,8,115,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,9,122,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,10,129,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,11,141,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,12,145,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,13,147,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,14,147,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,15,155,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,16,161,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,17,161,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,18,163,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,19,169,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,20,173,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,21,179,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,22,179,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,23,195,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,24,202,docs/report/report.pdf,2026-09-26T03:00Z,1
report,table,25,234,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theanalyticalpipelineapp,243,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Discussion,243,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theclusterstructurelinks,243,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,dunescrapingproducedmeas,243,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thediscussionbringsthese,243,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theanalyticalframeworkre,244,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Linking Groundwater Behaviour to Geology and Land Cover,244,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thehierarchicalclusterin,244,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,lcsciscloselyrelatedtosp,245,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theplantationcoveredfore,245,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theclusterlevelphysicalr,245,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theimplicationforconserv,246,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,twodiagnosticcheckssuppo,246,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Cluster Classification and Validation,246,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thesecondcheckexamineswi,246,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thesetwostrandsagenuinen,247,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,athirdcheckaskswhetherth,247,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thegradationalnatureofth,248,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thepersistenceofforestcl,248,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thessmisalumpedmassbalan,248,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,"Boundary Conditions, Model Limitations and Forecasting",248,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thewaterbalanceresidualf,249,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Water Balance Residuals as a Model-Adequacy Diagnostic,249,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thefieldisthereforeadiag,249,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theindependentlycomputed,249,docs/report/report.pdf,2026-09-26T03:00Z,2
report10,para,twoindependentdiagnostic,249,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theseasonalresidualdiagn,249,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thedisplacementformulati,253,docs/report/report.pdf,2026-09-26T03:00Z,3
report10,heading,Displacement Formulation and Depth-Dependent PET,253,docs/report/report.pdf,2026-09-26T03:00Z,3
report10,para,adepthdependentextension,250,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thedrainagecoefficientis,250,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,The C4 Main Forest Drainage Coefficient: Identifiability and Sensitivity,250,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thediagnosticdoesnotsupp,250,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theperwellscatterthatfir,251,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thishasadirectandreassur,251,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,oneconsequencefollowsdir,251,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,ceh14istreatedseparately,252,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,acrossthereferencenetwor,252,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thephysicaldistinctionbe,252,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Predictive Skill and Operational Forecasting,252,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thispredictivecapacityha,253,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,secondthespatialpatterno,253,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thirdthessmframeworkisop,253,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thedemonstrationthatwint,254,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Seasonal Prediction and the Intervention Window,254,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thesummerminimumtrajecto,254,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theforestc4predictionequ,255,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theeasternblockc1c2bycon,255,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theprimacyofsummerminimu,255,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theclusterlevelwaterbala,256,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,"Recharge, Loss and the Water Balance",256,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,rechargeintothewatertabl,256,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Recharge Partitioning and Atmospheric Draw,256,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,itshouldbenotedthatinope,257,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thornthwaitepetisanempir,257,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,afurtherquestiontheevide,258,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,onecoefficientlevelobser,258,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theannualcoefficientisin,258,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thereisalsoareasontoexpe,258,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,oneconfoundattachestothe,259,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theclearfellrecordbearso,259,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thedrainagedecaycoeffici,259,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Drainage Decay and the Volumetric Water Balance,259,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theindicativevolumetricw,259,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thewatertablefluctuation,260,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theimplicationformanagem,260,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theslowdrainageandthinaq,260,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thisamplificationresultr,261,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theamplificationresultdo,261,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,insummarythecleanerandle,262,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,threedipwellsceh36ceh18a,262,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Dune Scraping,262,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,atceh36threeindependentm,262,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Measured Benefit and Durability,262,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,scrapingcreatesatopograp,262,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theshapeofthisdiminishin,263,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theinteractionbetweenscr,264,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Interaction with the Clearfell,264,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thereverseinteractionals,265,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,scrapingatceh36produceda,265,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,themechanismbywhichscrap,265,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Coastal Erosion Analogy and Cascade Risk,265,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thisanalogycarriesamanag,265,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theriskofacascadefollows,266,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,mostofthewesternresidual,267,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thegeometryofthescrapesr,267,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thetimescaleoverwhichthe,268,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,sealevelriseistheopposin,268,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thedirectionofthiscoasta,268,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thedecember2017clearfell,269,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,The Clearfell Experiment,269,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thethreecounterfactualan,269,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theclearfellsdateandexte,270,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thefelledareaisdeliberat,270,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,foursupplementaryanalyse,270,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thetwoimplementationsdif,271,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,themagnitudeofthatpaired,271,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thecoefficientdecomposit,271,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thenetworkwidedeclineisr,272,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,"Seasonal Asymmetry, the β₁ Decline, and the Confounded Baseline",272,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,themagnitudeofthisnetwor,272,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,againstthisbackgroundthe,273,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thecwbclearfellinteracti,273,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theedgetierresultmeritsa,273,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thedevelopingcanopysetti,273,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thesummerminimarecordmak,274,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theancovaadditionallyinc,274,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thewesternmarginsignalth,275,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,the1990seraattributionof,275,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,themonitoringevidencethe,328,docs/report/report.pdf,2026-09-26T03:00Z,2
report10,para,thescenarioframeworksect,275,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Forest Management Scenario Responses,275,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,broadleafconversionprodu,276,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thethreescenariostherefo,276,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thecorsicanpineplantatio,276,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Hydrological Effects of the Plantation,276,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thecanopyhasfurtherhydro,277,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thistemporalredistributi,278,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theseeffectsandtheirinte,278,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thecompoundnatureofandth,278,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,"Atmospheric Draw, Specific Yield and the β₂ Coefficient",278,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,c4mainforesthasthehighes,278,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,c5coastalforesthasthesec,279,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,acrosstheforestwellselev,279,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,althoughpositionandthesu,279,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thedepthdependentpetdiag,280,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thepracticalconsequencec,280,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,therelativelyshallowsumm,281,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Summer Minimum Depths at the Forest Margin,281,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thesummerminimumdepthmap,281,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,themonitoringnetworkcont,281,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Broadleaf Conversion: The NW10 Natural Experiment,281,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theperwellssmcoefficient,281,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theatmosphericdrawcoeffi,282,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,nw10sbehaviourrelativeto,282,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thescenarioframeworksect,282,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,nw10isasingledipwellandt,282,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,arelatedobservationsugge,283,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theprecedingsectionschar,283,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,"Stand Density, Thinning and the Dothistroma Natural Experiment",283,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,nothinningexperimenthasb,283,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,onprogradingatlanticshor,283,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,progressivedothistromane,284,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,afurthergeochemicalconse,284,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Canopy Salt Interception and Post-Felling Geochemistry,284,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,ifthismechanismoperatesa,284,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,acountervailingprocesssh,285,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,awelllevelscenarioframew,285,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Spatial Groundwater Modelling: Findings and Limitations,285,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theannualresponsesconcea,285,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Seasonal Asymmetry under Climate Projections,285,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,forforestmanagementscena,285,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Forest Management Scenarios and Structural Isolation,285,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,c5istheclusterwhereclear,286,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thespatialcoefficientatl,287,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theconclusionthatforestm,287,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Framework Limitations and Continuous-Flow Modelling,287,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thedunescrapeandclearfel,287,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thepracticallimitsofthes,288,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thescenarioframeworkspre,288,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Forest Scenario Predictions Against the Observed Record,288,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,broadleafconversionprodu,289,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,syntheticmeanyearhydrogr,290,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theparametricnetstatemap,291,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Parametric Prediction and Observed Network Change,291,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thestandingcanopyeffecti,291,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theparametricmappredicts,291,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,the20172023msl5compariso,291,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,windowselectionandthespr,292,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thechoiceofthe2023curren,292,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,check1springgapstability,292,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thegapvariessystematical,292,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thismechanismaccountsfor,293,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,check2independentmetrica,293,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,check3climateseasonality,293,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,togetherthesethreechecks,293,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,independenceofspringread,294,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thetwowindowcomparisonas,294,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,matchedwindowsensitivity,294,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thethreechecksaboveestab,294,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,absenceofadetectablemana,295,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,themsl520172023mapshowsn,295,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thecoastalmargindeclinei,295,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,differentialmovementwith,295,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thedifferentialmovementm,295,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,reconcilingtheparametric,296,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theforestinteriorbehaves,296,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theabsoluteclimateremove,296,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theforestspredictedsensi,296,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thedryyearspringenvelope,297,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theenvelopeanalysisalsob,297,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,robustnessofthebaciclear,297,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thefindingthatnomanageme,297,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theprimaryancovabacimont,297,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theerasplitcoefficientsh,297,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thesummerminimumanalysis,298,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,prioritymeasurementstore,298,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,threefieldmeasurementswo,298,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,msl5section483followsvan,298,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,"External Validation Against Dune-Slack Vegetation, and a Structural Wetness Index",298,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thestatespacecoefficient,298,docs/report/report.pdf,2026-09-26T03:00Z,2
report10,para,calibratedontothemsl5sca,299,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,itspracticalvalueshouldb,299,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thisrecorddoesnotresolve,299,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,"What the Record Cannot Resolve: Rates Through Time, and the Length of Record They Would Require",299,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,overthefullrecordthesite,317,docs/report/report.pdf,2026-09-26T03:00Z,2
report10,para,thatthresholdexplainswhi,300,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,aresolvedcoastalgradient,300,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,threethingspreventittheg,300,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thedirectionoftheomissio,301,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thepracticalconsequencei,301,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,the198996hindcastsection,301,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Out-of-Sample Test Against the 1989--96 Record,301,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thethreewellsthathavecha,301,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thecontrastbetweenepochs,301,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theepochshiftisalevelcon,301,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thetestthereforedoeswhat,302,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,ranwells195153readingsse,302,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,The 1951--53 Record: Fifty-Four Years Before Calibration,302,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,therecordthereforesuppor,302,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theprecedingsectionshave,302,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,The Reach of Forest Management Interventions,302,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theavailableevidenceindi,303,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thisstructuralisolationi,303,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theclusterswheretheecolo,303,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thepfloodthresholdmappin,304,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,P_flood Recoverability and the Operational Boundary,304,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,therecessiontimetr1addsa,304,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,theclearfellproducedasig,305,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,heading,Climate Trajectory as the Binding Constraint,305,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,whetherthisseasonalasymm,305,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,atnewboroughspecifically,305,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thesereachescanbeconsoli,305,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,spatialreachanddevelopme,306,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,thefourdriversactonthewa,308,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,aclearfellliftsthecanopy,308,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,coastalretreatlowersthes,308,docs/report/report.pdf,2026-09-26T03:00Z,1
report10,para,climateactsasaspatiallyu,308,docs/report/report.pdf,2026-09-26T03:00Z,1
